project_id,mp_id,constituency_id,state,district,latitude,longitude,work_category,work_description,implementing_agency,executing_agency,vendor_id,sanctioned_amount,estimated_cost,released_amount,expenditure_amount,recommended_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,utilization_certificate_filed,created_at,updated_at
MPLADS-UP-2023-00089,MP-UP-005,PC-UP-005,Uttar Pradesh,Kanpur Nagar,26.573602,80.39501,IRRIGATION,Installation of community lift irrigation scheme at Lakshmipur hamlet,Kanpur Nagar Zilla Parishad,Kanpur Nagar Zilla Parishad,VEN-00529,3514014.0,3722055.1,3360933.66,3238643.46,2023-07-05,2023-09-08,2024-01-03,2024-07-19,2024-07-13,COMPLETED,True,2023-07-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2025-00086,MP-JH-002,,Jharkhand,Ranchi,23.773456,84.863185,ROADS,Widening and strengthening of village road at Kisanpur village,Jharkhand Housing Board — Ranchi Circle,Cantonment Board Ranchi,VEN-00409,2447605.0,2465782.44,479521.19,466084.59,2025-12-22,2026-02-25,2026-06-17,2027-06-28,,IN_PROGRESS,False,2025-12-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2024-00087,MP-JH-007,PC-JH-005,Jharkhand,Jamshedpur,22.527366,84.662024,DRINKING_WATER,Laying of 2.4 km drinking water supply pipeline in Rampur village,Jamshedpur Panchayati Raj Department,PWD Jamshedpur Division,VEN-00890,1705771.0,1682448.86,2765187.4,2714796.08,2024-06-27,2024-09-06,2024-11-14,2025-04-20,,DELAYED,False,2024-06-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2025-00097,MP-TG-005,PC-TG-005,Telangana,Karimnagar,18.543074,78.518459,PUBLIC_INFRASTRUCTURE,Construction of public library at Rampur,Karimnagar Rural Development Agency,Karimnagar Rural Development Agency,VEN-00190,599097.0,658755.74,592314.01,550417.64,2025-10-03,2025-11-14,2025-12-05,2026-03-07,2026-02-20,COMPLETED,True,2025-10-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2025-00109,MP-KL-007,PC-KL-007,Kerala,Kochi,10.510688,77.209283,IRRIGATION,Renovation of irrigation canal serving Anandpur hamlet farmers,Kochi Zilla Parishad,Kochi Rural Development Agency,VEN-00785,4580376.0,4458016.04,2163334.58,2023700.7,2024-02-04,2024-02-25,2024-02-28,2026-05-03,,DELAYED,False,2025-04-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2019-00099,MP-CG-011,PC-CG-009,Chhattisgarh,Korba,22.153651,81.174586,ELECTRICITY,Rural electrification of Bhagwanpur hamlet hamlet,Korba Panchayati Raj Department,PWD Korba Division,VEN-00260,1873703.0,1834931.24,1823675.26,1679615.66,2019-07-16,2019-10-07,2019-12-02,2020-04-04,2020-06-29,COMPLETED,True,2019-07-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2025-00075,MP-AS-002,PC-AS-002,Assam,Guwahati,27.146931,92.631191,DISASTER_RELIEF,Flood-relief infrastructure repair at Hanumangarh Gram Panchayat,Guwahati Rural Development Agency,Guwahati Municipal Corporation,VEN-00728,2635311.0,2628362.7,572369.27,572369.27,2025-08-29,2025-11-26,2026-01-02,2026-04-23,,DELAYED,False,2025-08-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2022-00098,MP-PB-006,,Punjab,Patiala,32.014515,75.263254,ROADS,Construction of 3.9 km cement concrete road from Gandhi Nagar village to Shivpuri Gram Panchayat,Patiala Zilla Parishad,Patiala Rural Development Agency,VEN-00890,2138743.0,2305574.7,14975320.43,14975320.43,2022-05-11,2022-06-26,2022-08-01,2023-09-15,,DELAYED,False,2022-05-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2025-00095,MP-MH-012,,Maharashtra,Aurangabad,20.564951,76.379035,PUBLIC_INFRASTRUCTURE,Construction of bus shelter/stand at Rampur block,Aurangabad Zilla Parishad,Cantonment Board Aurangabad,VEN-00023,1606787.0,1642592.35,952272.49,833617.77,2025-11-17,2025-12-08,2026-03-16,2026-12-04,,IN_PROGRESS,False,2025-11-17T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2023-00110,MP-KL-001,PC-KL-001,Kerala,Thiruvananthapuram,11.108628,75.193664,ELECTRICITY,Transformer capacity augmentation at Kisanpur block substation,Thiruvananthapuram Rural Development Agency,PWD Thiruvananthapuram Division,VEN-00133,1213545.0,1232696.27,1209384.59,1128002.26,2023-11-23,2024-02-04,2024-04-02,2024-09-27,2024-10-21,COMPLETED,True,2023-11-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2019-00087,MP-OD-011,PC-OD-007,Odisha,Bhubaneswar,21.881899,84.854646,ROADS,Construction of 3.4 km cement concrete road from Manpur Gram Panchayat to Vijaynagar hamlet,PWD Bhubaneswar Division,PWD Bhubaneswar Division,VEN-00524,5373328.0,5633300.78,2202796.89,1646960.66,2019-08-12,2019-11-05,2019-11-16,2025-01-28,,DELAYED,False,2019-08-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2023-00081,MP-WB-006,,West Bengal,Nadia,23.577543,88.489046,COMMUNITY_HALLS,Renovation of marriage hall at Ravipur block Gram Panchayat,Nadia Municipal Corporation,Nadia Municipal Corporation,VEN-00882,1689527.0,1689835.22,1625295.57,1458726.1,2023-05-12,2023-07-03,2023-09-19,2024-05-02,2024-05-01,COMPLETED,False,2023-05-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2021-00100,MP-CG-001,,Chhattisgarh,Raipur,21.749244,81.23708,COMMUNITY_HALLS,Construction of community hall at Ambedkar Nagar village,Raipur Municipal Corporation,Cantonment Board Raipur,VEN-00520,1454983.0,1408026.2,4303940.02,4303940.02,2021-11-18,2022-01-12,2022-02-01,2022-06-10,2022-08-04,COMPLETED,False,2021-11-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2020-00098,MP-TG-005,PC-TG-005,Telangana,Karimnagar,17.088601,78.011714,DRINKING_WATER,Construction of overhead water tank (75 KL capacity) at Vijaynagar Gram Panchayat,Telangana Housing Board — Karimnagar Circle,Cantonment Board Karimnagar,VEN-00777,947684.0,988448.51,942474.79,807954.71,2020-08-06,2020-09-28,2020-11-04,2021-05-19,2021-07-13,COMPLETED,True,2020-08-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2025-00101,MP-CG-011,PC-CG-009,Chhattisgarh,Durg,21.396513,81.366129,ELECTRICITY,Rural electrification of Lakshmipur Gram Panchayat hamlet,Durg Panchayati Raj Department,Durg Municipal Corporation,VEN-00705,536321.0,547486.25,254044.87,225125.97,2025-04-20,2025-06-21,2025-07-31,2025-10-12,,ABANDONED,False,2025-04-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2024-00099,MP-TG-010,PC-TG-009,Telangana,Warangal,18.362447,79.392816,ELECTRICITY,Transformer capacity augmentation at Ganeshpur village substation,Warangal Panchayati Raj Department,Telangana Housing Board — Warangal Circle,VEN-00137,389331.0,383435.96,225015.32,213379.26,2024-10-25,2024-12-01,2025-01-28,2025-04-21,,DELAYED,False,2024-10-25T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2023-00111,MP-KL-009,PC-KL-009,Kerala,Kozhikode,11.885298,75.187522,HEALTH,Construction of sub-health centre building at Ganeshpur,Cantonment Board Kozhikode,Kozhikode Panchayati Raj Department,VEN-00520,3075030.0,3190065.63,3000056.9,2839110.99,2023-05-06,2023-07-11,2023-10-12,2024-10-12,2024-10-29,COMPLETED,False,2023-05-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2024-00088,MP-OD-015,,Odisha,Cuttack,20.920282,85.195571,PUBLIC_INFRASTRUCTURE,Construction of bus shelter/stand at Kisanpur block,Cuttack Municipal Corporation,Odisha Housing Board — Cuttack Circle,VEN-00338,765525.0,787424.04,738939.71,701246.33,2024-12-01,2025-02-07,2025-03-24,2025-09-09,2025-09-17,COMPLETED,False,2024-12-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2022-00084,MP-TN-002,,Tamil Nadu,Salem,10.059431,79.671062,COMMUNITY_HALLS,Construction of community hall at Krishnanagar Gram Panchayat,PWD Salem Division,Tamil Nadu Housing Board — Salem Circle,VEN-00696,618543.0,600117.59,610293.29,530418.26,2022-07-05,2022-07-27,2022-11-16,2023-05-27,2023-07-19,COMPLETED,True,2022-07-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2024-00089,MP-HR-007,PC-HR-006,Haryana,Karnal,29.240461,77.118552,ROADS,Widening and strengthening of village road at Rampur village,Karnal Rural Development Agency,Karnal Panchayati Raj Department,VEN-00829,3595621.0,3722662.36,3133759.04,2897323.15,2024-10-10,2024-12-18,2025-03-06,2025-11-11,,DELAYED,False,2024-10-10T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2023-00089,MP-OD-012,PC-OD-008,Odisha,Puri,21.936226,85.772363,PUBLIC_INFRASTRUCTURE,Renovation of panchayat bhawan at Anandpur block,Puri Zilla Parishad,Puri Panchayati Raj Department,VEN-00075,670956.0,725153.93,656693.84,621759.92,2023-11-05,2024-01-17,2024-04-29,2024-12-17,2025-03-03,COMPLETED,True,2023-11-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2024-00100,MP-TG-008,PC-TG-007,Telangana,Warangal,19.131879,78.046852,ROADS,Widening and strengthening of village road at Bhagwanpur Gram Panchayat,Warangal Rural Development Agency,Warangal Zilla Parishad,VEN-00409,3551651.0,3846419.78,6451106.61,3153966.25,2024-11-13,2024-11-30,2025-02-02,2025-10-27,2025-10-30,COMPLETED,True,2024-11-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2023-00082,MP-KA-019,,Karnataka,Belagavi,15.274898,74.759924,SANITATION,Construction of underground drainage system in Krishnanagar hamlet,PWD Belagavi Division,Belagavi Rural Development Agency,VEN-00260,663529.0,664367.58,651591.91,587141.22,2023-10-18,2024-01-12,2024-03-12,2024-08-27,2024-10-06,COMPLETED,True,2023-10-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2021-00077,MP-MP-006,PC-MP-006,Madhya Pradesh,Gwalior,22.49504,78.269043,EDUCATION,"Renovation of school building and toilets at Government School, Devpur",Madhya Pradesh Housing Board — Gwalior Circle,Madhya Pradesh Housing Board — Gwalior Circle,VEN-00029,1444110.0,1515602.16,2164460.7,2087909.94,2021-05-13,2021-06-07,2021-07-24,2022-05-15,,DELAYED,False,2021-05-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2023-00099,MP-GJ-016,PC-GJ-013,Gujarat,Vadodara,22.19925,72.167599,ROADS,Construction of 1.6 km cement concrete road from Chandpur block to Rampur hamlet,Vadodara Panchayati Raj Department,Bhavnagar Rural Development Agency (Special Cell),VEN-00084,3394681.0,3267830.55,2552750.7,2388705.7,2023-11-14,2023-12-15,2023-12-25,2024-11-11,,DELAYED,False,2023-11-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2019-00090,MP-UP-009,PC-UP-008,Uttar Pradesh,Agra,26.600772,81.526328,SANITATION,Construction of 5 community toilet complexes in Devpur village,Agra Municipal Corporation,Agra Panchayati Raj Department,VEN-00338,636598.0,641724.02,634244.44,589879.11,2019-07-23,2019-09-22,2019-11-16,2020-05-06,2020-06-10,COMPLETED,False,2019-07-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2023-00088,MP-JH-005,PC-JH-003,Jharkhand,Dhanbad,24.553413,85.278628,OTHER,Development work under MPLADS at Rampur hamlet,Dhanbad Panchayati Raj Department,Dhanbad Panchayati Raj Department,VEN-00520,1218434.0,1187631.53,1168153.98,1118722.79,2023-12-06,2023-12-27,2024-02-11,2024-08-19,2024-09-20,COMPLETED,True,2023-12-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00076,MP-AS-015,PC-AS-014,Assam,Guwahati,26.369045,93.465022,DRINKING_WATER,Installation of 3 solar-powered borewell hand pumps in Vijaynagar Gram Panchayat,Guwahati Zilla Parishad,Cantonment Board Guwahati,VEN-00705,2184654.0,2375056.58,2076452.97,2034902.14,2023-05-03,2023-07-24,2023-11-12,2024-03-11,2024-03-24,COMPLETED,False,2023-05-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2024-00112,MP-KL-006,PC-KL-006,Kerala,Thrissur,11.084586,76.317545,IRRIGATION,Construction of check dam near Gandhi Nagar village,Thrissur Panchayati Raj Department,Kerala Housing Board — Thrissur Circle,VEN-00520,2213069.0,2203047.2,2199370.66,1911670.42,2024-08-30,2024-11-10,2024-12-26,2025-08-26,2025-09-20,COMPLETED,True,2024-08-30T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2022-00090,MP-OD-006,,Odisha,Puri,21.85614,85.943359,IRRIGATION,Construction of check dam near Anandpur Gram Panchayat,PWD Puri Division,Puri Panchayati Raj Department,VEN-00832,3783841.0,3718514.23,1592029.18,1448474.63,2022-07-04,2022-08-06,2022-11-05,2023-05-14,,DELAYED,False,2022-07-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2025-00083,MP-KA-010,PC-KA-008,Karnataka,Belagavi,16.219475,75.329628,SPORTS,"Provision of sports equipment to youth club, Ravipur",Karnataka Housing Board — Belagavi Circle,PWD Belagavi Division,VEN-00142,1805915.0,1758954.47,1799712.57,1575350.62,2025-09-19,2025-12-02,2026-03-15,2026-08-13,2026-08-05,COMPLETED,False,2025-09-19T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2022-00090,MP-HR-014,,Haryana,Panipat,28.701638,75.074105,ROADS,Construction of bridge/culvert on approach road to Fatehpur village,Panipat Panchayati Raj Department,Panipat Municipal Corporation,VEN-00700,5284795.0,5641764.68,5233572.44,5134427.08,2022-06-30,2022-07-18,2022-09-13,2023-05-04,2023-07-14,COMPLETED,False,2022-06-30T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2024-00077,MP-AS-018,PC-AS-017,Assam,Jorhat,26.718305,91.937017,COMMUNITY_HALLS,Renovation of marriage hall at Kisanpur block Gram Panchayat,Jorhat Zilla Parishad,PWD Jorhat Division,VEN-00003,1775238.0,1892961.09,1761159.44,1644264.82,2024-04-10,2024-06-18,2024-08-04,2025-03-18,2025-03-11,COMPLETED,False,2024-04-10T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2021-00113,MP-KL-007,PC-KL-007,Kerala,Kochi,10.005773,76.564549,DISASTER_RELIEF,Construction of raised flood shelter platform at Shivpuri Gram Panchayat,Cantonment Board Kochi,Kochi Rural Development Agency,VEN-00852,2701570.0,2767740.22,2699634.25,2672449.57,2021-04-01,2021-05-22,2021-07-20,2021-10-14,2021-12-23,COMPLETED,False,2021-04-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2024-00089,MP-JH-004,PC-JH-002,Jharkhand,Dhanbad,23.236015,85.379472,ROADS,Widening and strengthening of village road at Krishnanagar block,Cantonment Board Dhanbad,PWD Dhanbad Division,VEN-00452,5418133.0,5710898.13,5161423.56,4840181.29,2024-10-18,2025-01-14,2025-04-05,2026-02-04,2026-03-23,COMPLETED,False,2024-10-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2022-00094,MP-BR-007,,Bihar,Muzaffarpur,25.794329,84.545649,ELECTRICITY,Rural electrification of Hanumangarh hamlet hamlet,Muzaffarpur Municipal Corporation,Muzaffarpur Municipal Corporation,VEN-00029,1062632.0,1033743.65,1769898.42,1691849.83,2022-07-19,2022-08-14,2022-09-29,2023-02-09,2023-02-02,COMPLETED,True,2022-07-19T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2022-00095,MP-BR-009,PC-BR-005,Bihar,Darbhanga,25.394869,85.068049,SANITATION,Construction of underground drainage system in Rampur hamlet,Cantonment Board Darbhanga,Darbhanga Zilla Parishad,VEN-00203,576660.0,554084.1,735913.49,714266.14,2022-11-26,2023-01-21,2023-05-01,2023-08-02,2023-10-28,COMPLETED,True,2022-11-26T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2019-00078,MP-MP-016,PC-MP-011,Madhya Pradesh,Indore,22.727206,78.343132,DRINKING_WATER,Laying of 3.5 km drinking water supply pipeline in Ambedkar Nagar block,Indore Panchayati Raj Department,Cantonment Board Indore,VEN-00409,1694273.0,1755022.26,1474906.04,1305512.64,2019-04-03,2019-06-24,2019-08-01,2019-12-09,,DELAYED,False,2019-04-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2023-00091,MP-UP-020,PC-UP-018,Uttar Pradesh,Lucknow,27.53446,80.576029,IRRIGATION,Installation of community lift irrigation scheme at Rampur hamlet,Uttar Pradesh Housing Board — Lucknow Circle,Lucknow Rural Development Agency,VEN-00070,1099655.0,1099486.45,1057284.79,1023393.54,2024-03-15,2024-04-17,2024-04-23,2024-10-01,2024-11-04,COMPLETED,False,2023-07-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2019-00096,MP-MH-008,PC-MH-007,Maharashtra,Nashik,19.23049,75.874843,HEALTH,Purchase of ambulance for Anandpur block,Cantonment Board Nashik,Nashik Rural Development Agency,VEN-00012,1805860.0,1828329.18,1746521.26,1520921.18,2019-05-28,2019-06-18,2019-09-14,2020-10-03,2020-11-21,COMPLETED,True,2019-05-28T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2023-00091,MP-HR-003,PC-HR-002,Haryana,Karnal,29.04568,75.857595,ROADS,Widening and strengthening of village road at Deolali Gram Panchayat,Karnal Municipal Corporation,Cantonment Board Karnal,VEN-00710,5045638.0,5137909.91,4825651.92,4634190.34,2023-07-29,2023-09-02,2023-12-28,2024-08-26,2024-10-12,COMPLETED,True,2023-07-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2019-00096,MP-BR-003,,Bihar,Darbhanga,25.181403,84.594644,HEALTH,"Upgradation of Primary Health Centre, Chandpur village",PWD Darbhanga Division,Cantonment Board Darbhanga,VEN-00867,2912105.0,3200689.41,2875168.3,2658557.42,2019-09-27,2019-12-14,2020-01-06,2020-12-14,2021-01-15,COMPLETED,False,2019-09-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2025-00102,MP-CG-005,PC-CG-003,Chhattisgarh,Bilaspur,21.508823,82.792958,ROADS,Widening and strengthening of village road at Vijaynagar,PWD Bilaspur Division,Bilaspur Panchayati Raj Department,VEN-00870,2731513.0,2788043.48,1148934.77,1097899.49,2025-06-13,2025-08-14,2025-12-05,2026-07-16,,DELAYED,False,2025-06-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2019-00090,MP-AP-005,PC-AP-005,Andhra Pradesh,Guntur,14.814851,79.359894,DISASTER_RELIEF,Construction of raised flood shelter platform at Anandpur village,Cantonment Board Guntur,Guntur Municipal Corporation,VEN-00117,1963080.0,1936424.11,289939.18,260696.84,2019-07-23,2019-08-08,2019-08-23,2019-09-27,,ABANDONED,False,2019-07-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2024-00092,MP-HR-005,PC-HR-004,Haryana,Karnal,28.721866,76.013389,IRRIGATION,Installation of community lift irrigation scheme at Devpur block,PWD Karnal Division,Haryana Housing Board — Karnal Circle,VEN-00340,1173103.0,1143454.62,1157474.38,1045730.95,2024-10-24,2024-11-10,2025-02-17,2026-01-16,2026-02-19,COMPLETED,True,2024-10-24T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2021-00097,MP-MH-006,,Maharashtra,Kolhapur,20.739597,75.071568,ROADS,Construction of bridge/culvert on approach road to Nehru Nagar Gram Panchayat,PWD Kolhapur Division,PWD Kolhapur Division,VEN-00372,3438347.0,3454572.72,3401373.62,3278778.02,2021-11-16,2022-01-12,2022-02-16,2023-01-12,2023-03-06,COMPLETED,True,2021-11-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2019-00101,MP-TG-005,PC-TG-005,Telangana,Karimnagar,17.108716,78.600134,PUBLIC_INFRASTRUCTURE,Renovation of panchayat bhawan at Krishnanagar block,PWD Karimnagar Division,Karimnagar Rural Development Agency,VEN-00071,2133775.0,2280134.42,2065722.7,2020456.43,2019-07-31,2019-09-20,2019-10-06,2020-03-09,2020-03-13,COMPLETED,True,2019-07-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2025-00091,MP-AP-016,PC-AP-013,Andhra Pradesh,Vijayawada,16.771463,79.5935,SPORTS,"Provision of sports equipment to youth club, Fatehpur",Cantonment Board Vijayawada,Vijayawada Municipal Corporation,VEN-00441,970441.0,968420.81,240728.84,228106.24,2025-05-12,2025-08-05,2025-10-13,2026-05-04,,ABANDONED,False,2025-05-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2020-00098,MP-MH-001,PC-MH-001,Maharashtra,Nashik,20.565981,76.521248,SPORTS,Construction of village sports ground/stadium at Kisanpur hamlet,Nashik Panchayati Raj Department,Nashik Municipal Corporation,VEN-00336,2291826.0,2472763.18,2200692.14,1994150.36,2020-05-10,2020-06-05,2020-06-20,2021-03-05,2021-05-12,COMPLETED,True,2020-05-10T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2024-00103,MP-RJ-004,,Rajasthan,Bikaner,27.023782,74.023808,EDUCATION,"Provision of furniture and computer lab to Government School, Vijaynagar",Rajasthan Housing Board — Bikaner Circle,Cantonment Board Bikaner,VEN-00729,2194271.0,2170267.06,2178620.18,2120729.33,2024-08-10,2024-10-25,2024-11-16,2025-07-04,2025-07-17,COMPLETED,False,2024-08-10T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2022-00097,MP-BR-006,PC-BR-003,Bihar,Darbhanga,24.683784,84.932432,EDUCATION,"Construction of 8 additional classrooms at Government Upper Primary School, Nehru Nagar village",Darbhanga Municipal Corporation,Darbhanga Rural Development Agency,VEN-00267,1964785.0,1949529.05,907616.95,876203.53,2022-04-14,2022-05-31,2022-08-03,2023-03-16,,DELAYED,False,2022-04-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2020-00092,MP-AP-019,PC-AP-014,Andhra Pradesh,Guntur,15.287045,79.111409,ROADS,Widening and strengthening of village road at Vijaynagar hamlet,Guntur Municipal Corporation,Guntur Zilla Parishad,VEN-00890,4123973.0,3940982.7,3932467.64,3642978.15,2020-08-01,2020-08-19,2020-09-01,2021-10-13,2021-12-15,COMPLETED,True,2020-08-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2023-00103,MP-CG-008,PC-CG-006,Chhattisgarh,Raipur,20.732676,82.828953,EDUCATION,"Construction of 6 additional classrooms at Government Secondary School, Rampur village",Raipur Zilla Parishad,Raipur Zilla Parishad,VEN-00180,1807435.0,1929602.39,823440.37,778935.71,2023-05-01,2023-06-18,2023-07-19,2023-12-20,,DELAYED,False,2023-05-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2024-00093,MP-AP-011,PC-AP-010,Andhra Pradesh,Guntur,16.972001,79.663953,IRRIGATION,Installation of community lift irrigation scheme at Chandpur Gram Panchayat,Cantonment Board Guntur,Guntur Municipal Corporation,VEN-00633,2936238.0,2960843.63,2904665.14,2637378.49,2024-09-11,2024-12-06,2025-03-20,2025-09-23,2025-10-28,COMPLETED,True,2024-09-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2022-00084,MP-KA-018,,Karnataka,Belagavi,15.134229,75.349089,RAILWAYS,Passenger amenities upgrade at Krishnanagar village railway halt,Belagavi Panchayati Raj Department,PWD Belagavi Division,VEN-00180,1037036.0,1102938.5,616528.47,584296.85,2022-06-16,2022-08-23,2022-11-01,2023-07-21,,DELAYED,False,2022-06-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2019-00099,MP-MH-009,PC-MH-008,Maharashtra,Nashik,19.760998,76.759212,HEALTH,Purchase of ambulance for Chandpur village block,Maharashtra Housing Board — Nashik Circle,PWD Nashik Division,VEN-00290,2809333.0,2759568.1,1138759.69,762432.71,2019-04-23,2019-07-18,2019-10-20,2024-12-28,,DELAYED,False,2019-04-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2020-00090,MP-JH-005,PC-JH-003,Jharkhand,Dhanbad,22.839502,86.148705,ELECTRICITY,Rural electrification of Chandpur block hamlet,PWD Dhanbad Division,PWD Dhanbad Division,VEN-00384,1653368.0,1598781.16,1589603.8,1441825.71,2020-08-24,2020-09-22,2020-11-05,2021-03-12,2021-04-06,COMPLETED,True,2020-08-24T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2022-00102,MP-TG-008,PC-TG-007,Telangana,Warangal,18.392376,78.511959,ELECTRICITY,Transformer capacity augmentation at Anandpur Gram Panchayat substation,PWD Warangal Division,Warangal Rural Development Agency,VEN-00441,1085543.0,1114074.2,802461.8,691785.12,2022-04-02,2022-04-21,2022-08-07,2022-11-19,,DELAYED,False,2022-04-02T09:00:00Z,2026-09-04T04:00:00Z
